county,age_cat,sex,race_ethnicity,dt_diagnosis,time_int,new_infections,cumulative_infected,new_unrecovered,cumulative_unrecovered,new_severe,cumulative_severe
Tehama County,50-64,FEMALE,5,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-07-03,202327,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-07-10,202328,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-07-17,202329,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-07-24,202330,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-07-31,202331,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-08-07,202332,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-08-14,202333,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-08-21,202334,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-08-28,202335,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-09-04,202336,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-09-11,202337,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-09-18,202338,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-09-25,202339,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-10-02,202340,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-10-09,202341,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-10-16,202342,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-10-23,202343,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-10-30,202344,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-11-06,202345,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-11-13,202346,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-11-20,202347,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-11-27,202348,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-12-04,202349,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-12-11,202350,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-12-18,202351,0,0,0,0,0,0
Tehama County,50-64,FEMALE,5,2023-12-25,202352,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-07-03,202327,1,1,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-07-10,202328,1,2,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-07-17,202329,0,2,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-07-24,202330,0,2,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-07-31,202331,1,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-08-07,202332,0,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-08-14,202333,0,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-08-21,202334,0,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-08-28,202335,0,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-09-04,202336,0,3,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-09-11,202337,1,4,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-09-18,202338,0,4,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-09-25,202339,4,8,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-10-02,202340,3,11,0,0,0,0
Tehama County,50-64,FEMALE,6,2023-10-09,202341,4,15,1,1,0,0
Tehama County,50-64,FEMALE,6,2023-10-16,202342,3,18,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-10-23,202343,1,19,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-10-30,202344,0,19,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-11-06,202345,0,19,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-11-13,202346,1,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-11-20,202347,0,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-11-27,202348,0,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-12-04,202349,0,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-12-11,202350,0,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-12-18,202351,0,20,0,1,0,0
Tehama County,50-64,FEMALE,6,2023-12-25,202352,0,20,0,1,0,0
Tehama County,50-64,FEMALE,7,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-06-26,202326,2,2,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-07-03,202327,1,3,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-07-10,202328,3,6,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-07-17,202329,4,10,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-07-24,202330,5,15,0,0,0,0
Tehama County,50-64,FEMALE,7,2023-07-31,202331,5,20,1,1,0,0
Tehama County,50-64,FEMALE,7,2023-08-07,202332,2,22,1,2,0,0
Tehama County,50-64,FEMALE,7,2023-08-14,202333,3,25,1,3,0,0
Tehama County,50-64,FEMALE,7,2023-08-21,202334,6,31,1,4,0,0
Tehama County,50-64,FEMALE,7,2023-08-28,202335,19,50,1,5,1,1
Tehama County,50-64,FEMALE,7,2023-09-04,202336,14,64,2,7,0,1
Tehama County,50-64,FEMALE,7,2023-09-11,202337,8,72,0,7,0,1
Tehama County,50-64,FEMALE,7,2023-09-18,202338,14,86,0,7,0,1
Tehama County,50-64,FEMALE,7,2023-09-25,202339,5,91,1,8,0,1
Tehama County,50-64,FEMALE,7,2023-10-02,202340,5,96,1,9,0,1
Tehama County,50-64,FEMALE,7,2023-10-09,202341,8,104,0,9,1,2
Tehama County,50-64,FEMALE,7,2023-10-16,202342,8,112,1,10,0,2
Tehama County,50-64,FEMALE,7,2023-10-23,202343,12,124,0,10,0,2
Tehama County,50-64,FEMALE,7,2023-10-30,202344,4,128,0,10,0,2
Tehama County,50-64,FEMALE,7,2023-11-06,202345,3,131,1,11,0,2
Tehama County,50-64,FEMALE,7,2023-11-13,202346,4,135,1,12,0,2
Tehama County,50-64,FEMALE,7,2023-11-20,202347,0,135,0,12,1,3
Tehama County,50-64,FEMALE,7,2023-11-27,202348,0,135,0,12,0,3
Tehama County,50-64,FEMALE,7,2023-12-04,202349,0,135,0,12,0,3
Tehama County,50-64,FEMALE,7,2023-12-11,202350,0,135,0,12,0,3
Tehama County,50-64,FEMALE,7,2023-12-18,202351,0,135,0,12,0,3
Tehama County,50-64,FEMALE,7,2023-12-25,202352,0,135,0,12,0,3
Tehama County,50-64,MALE,1,2023-05-29,202322,1,1,0,0,0,0
Tehama County,50-64,MALE,1,2023-06-05,202323,0,1,0,0,0,0
Tehama County,50-64,MALE,1,2023-06-12,202324,1,2,0,0,0,0
Tehama County,50-64,MALE,1,2023-06-19,202325,4,6,0,0,0,0
Tehama County,50-64,MALE,1,2023-06-26,202326,3,9,1,1,0,0
Tehama County,50-64,MALE,1,2023-07-03,202327,7,16,0,1,0,0
Tehama County,50-64,MALE,1,2023-07-10,202328,15,31,0,1,0,0
Tehama County,50-64,MALE,1,2023-07-17,202329,9,40,0,1,0,0
Tehama County,50-64,MALE,1,2023-07-24,202330,7,47,0,1,0,0
Tehama County,50-64,MALE,1,2023-07-31,202331,12,59,0,1,0,0
Tehama County,50-64,MALE,1,2023-08-07,202332,17,76,1,2,0,0
Tehama County,50-64,MALE,1,2023-08-14,202333,16,92,1,3,0,0
Tehama County,50-64,MALE,1,2023-08-21,202334,25,117,0,3,0,0
Tehama County,50-64,MALE,1,2023-08-28,202335,40,157,0,3,0,0
Tehama County,50-64,MALE,1,2023-09-04,202336,40,197,1,4,0,0
Tehama County,50-64,MALE,1,2023-09-11,202337,35,232,1,5,0,0
Tehama County,50-64,MALE,1,2023-09-18,202338,36,268,1,6,1,1
Tehama County,50-64,MALE,1,2023-09-25,202339,34,302,1,7,0,1
Tehama County,50-64,MALE,1,2023-10-02,202340,38,340,1,8,0,1
Tehama County,50-64,MALE,1,2023-10-09,202341,41,381,3,11,0,1
Tehama County,50-64,MALE,1,2023-10-16,202342,37,418,2,13,0,1
Tehama County,50-64,MALE,1,2023-10-23,202343,34,452,2,15,0,1
Tehama County,50-64,MALE,1,2023-10-30,202344,22,474,0,15,0,1
Tehama County,50-64,MALE,1,2023-11-06,202345,18,492,3,18,0,1
Tehama County,50-64,MALE,1,2023-11-13,202346,5,497,1,19,1,2
Tehama County,50-64,MALE,1,2023-11-20,202347,0,497,1,20,0,2
Tehama County,50-64,MALE,1,2023-11-27,202348,0,497,0,20,0,2
Tehama County,50-64,MALE,1,2023-12-04,202349,0,497,0,20,0,2
Tehama County,50-64,MALE,1,2023-12-11,202350,2,499,0,20,0,2
Tehama County,50-64,MALE,1,2023-12-18,202351,0,499,0,20,0,2
Tehama County,50-64,MALE,1,2023-12-25,202352,0,499,0,20,0,2
Tehama County,50-64,MALE,2,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,2,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,2,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,2,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,MALE,2,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,MALE,2,2023-07-03,202327,1,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-07-10,202328,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-07-17,202329,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-07-24,202330,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-07-31,202331,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-08-07,202332,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-08-14,202333,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-08-21,202334,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-08-28,202335,0,1,0,0,0,0
Tehama County,50-64,MALE,2,2023-09-04,202336,1,2,0,0,0,0
Tehama County,50-64,MALE,2,2023-09-11,202337,0,2,0,0,0,0
Tehama County,50-64,MALE,2,2023-09-18,202338,1,3,0,0,0,0
Tehama County,50-64,MALE,2,2023-09-25,202339,1,4,0,0,0,0
Tehama County,50-64,MALE,2,2023-10-02,202340,0,4,0,0,0,0
Tehama County,50-64,MALE,2,2023-10-09,202341,0,4,0,0,0,0
Tehama County,50-64,MALE,2,2023-10-16,202342,1,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-10-23,202343,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-10-30,202344,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-11-06,202345,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-11-13,202346,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-11-20,202347,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-11-27,202348,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-12-04,202349,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-12-11,202350,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-12-18,202351,0,5,0,0,0,0
Tehama County,50-64,MALE,2,2023-12-25,202352,0,5,0,0,0,0
Tehama County,50-64,MALE,3,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,3,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,3,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,3,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,MALE,3,2023-06-26,202326,2,2,0,0,0,0
Tehama County,50-64,MALE,3,2023-07-03,202327,0,2,0,0,0,0
Tehama County,50-64,MALE,3,2023-07-10,202328,0,2,0,0,0,0
Tehama County,50-64,MALE,3,2023-07-17,202329,0,2,0,0,0,0
Tehama County,50-64,MALE,3,2023-07-24,202330,0,2,0,0,0,0
Tehama County,50-64,MALE,3,2023-07-31,202331,2,4,0,0,0,0
Tehama County,50-64,MALE,3,2023-08-07,202332,1,5,0,0,0,0
Tehama County,50-64,MALE,3,2023-08-14,202333,0,5,0,0,0,0
Tehama County,50-64,MALE,3,2023-08-21,202334,0,5,0,0,0,0
Tehama County,50-64,MALE,3,2023-08-28,202335,2,7,0,0,0,0
Tehama County,50-64,MALE,3,2023-09-04,202336,1,8,0,0,0,0
Tehama County,50-64,MALE,3,2023-09-11,202337,1,9,0,0,0,0
Tehama County,50-64,MALE,3,2023-09-18,202338,2,11,0,0,0,0
Tehama County,50-64,MALE,3,2023-09-25,202339,1,12,0,0,0,0
Tehama County,50-64,MALE,3,2023-10-02,202340,0,12,0,0,0,0
Tehama County,50-64,MALE,3,2023-10-09,202341,0,12,0,0,0,0
Tehama County,50-64,MALE,3,2023-10-16,202342,0,12,0,0,0,0
Tehama County,50-64,MALE,3,2023-10-23,202343,2,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-10-30,202344,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-11-06,202345,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-11-13,202346,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-11-20,202347,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-11-27,202348,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-12-04,202349,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-12-11,202350,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-12-18,202351,0,14,0,0,0,0
Tehama County,50-64,MALE,3,2023-12-25,202352,0,14,0,0,0,0
Tehama County,50-64,MALE,4,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-07-03,202327,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-07-10,202328,0,0,0,0,0,0
Tehama County,50-64,MALE,4,2023-07-17,202329,1,1,0,0,0,0
Tehama County,50-64,MALE,4,2023-07-24,202330,1,2,0,0,0,0
Tehama County,50-64,MALE,4,2023-07-31,202331,1,3,0,0,0,0
Tehama County,50-64,MALE,4,2023-08-07,202332,0,3,1,1,0,0
Tehama County,50-64,MALE,4,2023-08-14,202333,0,3,0,1,0,0
Tehama County,50-64,MALE,4,2023-08-21,202334,0,3,0,1,0,0
Tehama County,50-64,MALE,4,2023-08-28,202335,1,4,0,1,0,0
Tehama County,50-64,MALE,4,2023-09-04,202336,1,5,0,1,0,0
Tehama County,50-64,MALE,4,2023-09-11,202337,1,6,0,1,0,0
Tehama County,50-64,MALE,4,2023-09-18,202338,0,6,0,1,0,0
Tehama County,50-64,MALE,4,2023-09-25,202339,2,8,0,1,0,0
Tehama County,50-64,MALE,4,2023-10-02,202340,2,10,0,1,0,0
Tehama County,50-64,MALE,4,2023-10-09,202341,1,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-10-16,202342,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-10-23,202343,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-10-30,202344,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-11-06,202345,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-11-13,202346,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-11-20,202347,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-11-27,202348,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-12-04,202349,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-12-11,202350,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-12-18,202351,0,11,0,1,0,0
Tehama County,50-64,MALE,4,2023-12-25,202352,0,11,0,1,0,0
Tehama County,50-64,MALE,5,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-07-03,202327,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-07-10,202328,0,0,0,0,0,0
Tehama County,50-64,MALE,5,2023-07-17,202329,1,1,0,0,0,0
Tehama County,50-64,MALE,5,2023-07-24,202330,0,1,0,0,0,0
Tehama County,50-64,MALE,5,2023-07-31,202331,0,1,0,0,0,0
Tehama County,50-64,MALE,5,2023-08-07,202332,1,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-08-14,202333,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-08-21,202334,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-08-28,202335,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-09-04,202336,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-09-11,202337,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-09-18,202338,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-09-25,202339,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-10-02,202340,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-10-09,202341,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-10-16,202342,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-10-23,202343,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-10-30,202344,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-11-06,202345,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-11-13,202346,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-11-20,202347,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-11-27,202348,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-12-04,202349,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-12-11,202350,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-12-18,202351,0,2,0,0,0,0
Tehama County,50-64,MALE,5,2023-12-25,202352,0,2,0,0,0,0
Tehama County,50-64,MALE,6,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-06-19,202325,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-06-26,202326,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-07-03,202327,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-07-10,202328,0,0,0,0,0,0
Tehama County,50-64,MALE,6,2023-07-17,202329,1,1,0,0,0,0
Tehama County,50-64,MALE,6,2023-07-24,202330,0,1,0,0,0,0
Tehama County,50-64,MALE,6,2023-07-31,202331,0,1,0,0,0,0
Tehama County,50-64,MALE,6,2023-08-07,202332,1,2,0,0,0,0
Tehama County,50-64,MALE,6,2023-08-14,202333,0,2,0,0,0,0
Tehama County,50-64,MALE,6,2023-08-21,202334,1,3,0,0,0,0
Tehama County,50-64,MALE,6,2023-08-28,202335,2,5,0,0,0,0
Tehama County,50-64,MALE,6,2023-09-04,202336,2,7,0,0,0,0
Tehama County,50-64,MALE,6,2023-09-11,202337,1,8,0,0,0,0
Tehama County,50-64,MALE,6,2023-09-18,202338,2,10,0,0,0,0
Tehama County,50-64,MALE,6,2023-09-25,202339,0,10,0,0,0,0
Tehama County,50-64,MALE,6,2023-10-02,202340,3,13,0,0,0,0
Tehama County,50-64,MALE,6,2023-10-09,202341,0,13,0,0,0,0
Tehama County,50-64,MALE,6,2023-10-16,202342,2,15,0,0,0,0
Tehama County,50-64,MALE,6,2023-10-23,202343,0,15,0,0,0,0
Tehama County,50-64,MALE,6,2023-10-30,202344,0,15,0,0,0,0
Tehama County,50-64,MALE,6,2023-11-06,202345,2,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-11-13,202346,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-11-20,202347,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-11-27,202348,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-12-04,202349,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-12-11,202350,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-12-18,202351,0,17,0,0,0,0
Tehama County,50-64,MALE,6,2023-12-25,202352,0,17,0,0,0,0
Tehama County,50-64,MALE,7,2023-05-29,202322,0,0,0,0,0,0
Tehama County,50-64,MALE,7,2023-06-05,202323,0,0,0,0,0,0
Tehama County,50-64,MALE,7,2023-06-12,202324,0,0,0,0,0,0
Tehama County,50-64,MALE,7,2023-06-19,202325,1,1,0,0,0,0
Tehama County,50-64,MALE,7,2023-06-26,202326,6,7,0,0,0,0
Tehama County,50-64,MALE,7,2023-07-03,202327,2,9,0,0,0,0
Tehama County,50-64,MALE,7,2023-07-10,202328,3,12,0,0,0,0
Tehama County,50-64,MALE,7,2023-07-17,202329,4,16,0,0,0,0
Tehama County,50-64,MALE,7,2023-07-24,202330,3,19,0,0,0,0
Tehama County,50-64,MALE,7,2023-07-31,202331,2,21,0,0,0,0
Tehama County,50-64,MALE,7,2023-08-07,202332,5,26,0,0,0,0
Tehama County,50-64,MALE,7,2023-08-14,202333,5,31,1,1,0,0
Tehama County,50-64,MALE,7,2023-08-21,202334,3,34,0,1,0,0
Tehama County,50-64,MALE,7,2023-08-28,202335,8,42,0,1,0,0
Tehama County,50-64,MALE,7,2023-09-04,202336,12,54,1,2,0,0
Tehama County,50-64,MALE,7,2023-09-11,202337,13,67,0,2,0,0
Tehama County,50-64,MALE,7,2023-09-18,202338,14,81,0,2,0,0
Tehama County,50-64,MALE,7,2023-09-25,202339,9,90,1,3,0,0
Tehama County,50-64,MALE,7,2023-10-02,202340,11,101,1,4,0,0
Tehama County,50-64,MALE,7,2023-10-09,202341,8,109,0,4,0,0
Tehama County,50-64,MALE,7,2023-10-16,202342,12,121,0,4,0,0
Tehama County,50-64,MALE,7,2023-10-23,202343,9,130,1,5,0,0
Tehama County,50-64,MALE,7,2023-10-30,202344,3,133,1,6,1,1
Tehama County,50-64,MALE,7,2023-11-06,202345,12,145,0,6,0,1
Tehama County,50-64,MALE,7,2023-11-13,202346,1,146,0,6,0,1
Tehama County,50-64,MALE,7,2023-11-20,202347,1,147,0,6,0,1
Tehama County,50-64,MALE,7,2023-11-27,202348,1,148,0,6,0,1
Tehama County,50-64,MALE,7,2023-12-04,202349,0,148,0,6,0,1
Tehama County,50-64,MALE,7,2023-12-11,202350,1,149,0,6,0,1
Tehama County,50-64,MALE,7,2023-12-18,202351,0,149,0,6,0,1
Tehama County,50-64,MALE,7,2023-12-25,202352,0,149,0,6,0,1
Tehama County,65+,FEMALE,1,2023-05-29,202322,4,4,0,0,0,0
Tehama County,65+,FEMALE,1,2023-06-05,202323,10,14,1,1,0,0
Tehama County,65+,FEMALE,1,2023-06-12,202324,5,19,3,4,0,0
Tehama County,65+,FEMALE,1,2023-06-19,202325,14,33,1,5,1,1
Tehama County,65+,FEMALE,1,2023-06-26,202326,28,61,6,11,1,2
Tehama County,65+,FEMALE,1,2023-07-03,202327,31,92,4,15,2,4
Tehama County,65+,FEMALE,1,2023-07-10,202328,29,121,7,22,0,4
Tehama County,65+,FEMALE,1,2023-07-17,202329,39,160,16,38,3,7
Tehama County,65+,FEMALE,1,2023-07-24,202330,34,194,9,47,6,13
Tehama County,65+,FEMALE,1,2023-07-31,202331,50,244,14,61,4,17
Tehama County,65+,FEMALE,1,2023-08-07,202332,52,296,17,78,2,19
Tehama County,65+,FEMALE,1,2023-08-14,202333,66,362,18,96,5,24
Tehama County,65+,FEMALE,1,2023-08-21,202334,123,485,16,112,8,32
Tehama County,65+,FEMALE,1,2023-08-28,202335,147,632,34,146,4,36
Tehama County,65+,FEMALE,1,2023-09-04,202336,151,783,44,190,9,45
Tehama County,65+,FEMALE,1,2023-09-11,202337,145,928,42,232,10,55
Tehama County,65+,FEMALE,1,2023-09-18,202338,151,1079,43,275,6,61
Tehama County,65+,FEMALE,1,2023-09-25,202339,153,1232,42,317,10,71
Tehama County,65+,FEMALE,1,2023-10-02,202340,108,1340,49,366,8,79
Tehama County,65+,FEMALE,1,2023-10-09,202341,123,1463,36,402,10,89
Tehama County,65+,FEMALE,1,2023-10-16,202342,144,1607,39,441,7,96
Tehama County,65+,FEMALE,1,2023-10-23,202343,112,1719,51,492,6,102
Tehama County,65+,FEMALE,1,2023-10-30,202344,65,1784,39,531,15,117
Tehama County,65+,FEMALE,1,2023-11-06,202345,49,1833,24,555,8,125
Tehama County,65+,FEMALE,1,2023-11-13,202346,22,1855,23,578,5,130
Tehama County,65+,FEMALE,1,2023-11-20,202347,5,1860,16,594,5,135
Tehama County,65+,FEMALE,1,2023-11-27,202348,4,1864,2,596,5,140
Tehama County,65+,FEMALE,1,2023-12-04,202349,0,1864,2,598,1,141
Tehama County,65+,FEMALE,1,2023-12-11,202350,2,1866,1,599,0,141
Tehama County,65+,FEMALE,1,2023-12-18,202351,0,1866,0,599,0,141
Tehama County,65+,FEMALE,1,2023-12-25,202352,0,1866,0,599,0,141
Tehama County,65+,FEMALE,2,2023-05-29,202322,0,0,0,0,0,0
Tehama County,65+,FEMALE,2,2023-06-05,202323,0,0,0,0,0,0
Tehama County,65+,FEMALE,2,2023-06-12,202324,0,0,0,0,0,0
Tehama County,65+,FEMALE,2,2023-06-19,202325,0,0,0,0,0,0
Tehama County,65+,FEMALE,2,2023-06-26,202326,1,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-07-03,202327,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-07-10,202328,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-07-17,202329,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-07-24,202330,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-07-31,202331,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-08-07,202332,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-08-14,202333,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-08-21,202334,0,1,0,0,0,0
Tehama County,65+,FEMALE,2,2023-08-28,202335,1,2,0,0,0,0
Tehama County,65+,FEMALE,2,2023-09-04,202336,1,3,0,0,0,0
Tehama County,65+,FEMALE,2,2023-09-11,202337,1,4,1,1,0,0
Tehama County,65+,FEMALE,2,2023-09-18,202338,0,4,1,2,1,1
Tehama County,65+,FEMALE,2,2023-09-25,202339,0,4,0,2,0,1
